date,name,value
02.04.2017,Труба бесшовная,35000.00
09.04.2017,Труба бесшовная,35000.00
16.04.2017,Труба бесшовная,35000.00
23.04.2017,Труба бесшовная,35000.00
30.04.2017,Труба бесшовная,35000.00
29.01.2017,Задвижка,4891.10
05.02.2017,Задвижка,5000.25
12.02.2017,Задвижка,4700.00
19.02.2017,Задвижка,4850.00
26.02.2017,Задвижка,5000.00
05.03.2017,Задвижка,5000.00
12.03.2017,Задвижка,5000.00
19.03.2017,Задвижка,5056.67
26.03.2017,Задвижка,5000.00
02.04.2017,Задвижка,4350.00
09.04.2017,Задвижка,4350.00
16.04.2017,Задвижка,4350.00
29.01.2017,Клапан,6000.00
29.01.2017,Фитинг,674.79
23.04.2017,Задвижка,4350.00
30.04.2017,Задвижка,4350.00
05.02.2017,Клапан,6000.00
12.02.2017,Клапан,6000.00
19.02.2017,Клапан,6000.00
26.02.2017,Клапан,5720.00
05.03.2017,Клапан,5860.00
12.03.2017,Клапан,5397.33
19.03.2017,Клапан,5074.67
26.03.2017,Клапан,5074.67
02.04.2017,Клапан,5008.76
09.04.2017,Клапан,5008.76
16.04.2017,Клапан,5008.76
05.02.2017,Фитинг,674.79
12.02.2017,Фитинг,674.79
19.02.2017,Фитинг,674.79
26.02.2017,Фитинг,674.79
05.03.2017,Фитинг,674.79
12.03.2017,Фитинг,674.79
19.03.2017,Фитинг,674.79
26.03.2017,Фитинг,674.79
02.04.2017,Фитинг,674.79
09.04.2017,Фитинг,674.79
16.04.2017,Фитинг,674.79
29.01.2017,Отвод,531.50
23.04.2017,Клапан,5008.76
30.04.2017,Клапан,5300.43
23.04.2017,Фитинг,674.79
30.04.2017,Фитинг,674.79
05.02.2017,Отвод,531.50
12.02.2017,Отвод,645.00
19.02.2017,Отвод,645.00
26.02.2017,Отвод,645.00
05.03.2017,Отвод,645.00
12.03.2017,Отвод,645.00
19.03.2017,Отвод,645.00
26.03.2017,Отвод,645.00
02.04.2017,Отвод,645.00
09.04.2017,Отвод,645.00
16.04.2017,Отвод,645.00
23.04.2017,Отвод,790.00
30.04.2017,Отвод,790.00
29.01.2017,Фланец,341.00
05.02.2017,Фланец,332.00
12.02.2017,Фланец,332.00
19.02.2017,Фланец,332.00
26.02.2017,Фланец,332.00
05.03.2017,Фланец,332.00
12.03.2017,Фланец,332.00
19.03.2017,Фланец,332.00
26.03.2017,Фланец,332.00
02.04.2017,Фланец,332.00
09.04.2017,Фланец,332.00
16.04.2017,Фланец,311.00
23.04.2017,Фланец,311.00
30.04.2017,Фланец,311.00
29.01.2017,Переход,1520.25
29.01.2017,Тройник,850.00
05.02.2017,Переход,1520.25
12.02.2017,Переход,1520.25
19.02.2017,Переход,1520.25
26.02.2017,Переход,1520.25
05.03.2017,Переход,1520.25
12.03.2017,Переход,1520.25
19.03.2017,Переход,1520.25
26.03.2017,Переход,1196.00
02.04.2017,Переход,1196.00
09.04.2017,Переход,1196.00
16.04.2017,Переход,1196.00
05.02.2017,Тройник,850.00
12.02.2017,Тройник,1050.00
19.02.2017,Тройник,1050.00
26.02.2017,Тройник,1050.00
05.03.2017,Тройник,1050.00
12.03.2017,Тройник,1050.00
19.03.2017,Тройник,1050.00
26.03.2017,Тройник,850.00
02.04.2017,Тройник,650.00
09.04.2017,Тройник,650.00
16.04.2017,Тройник,650.00
23.04.2017,Переход,1196.00
30.04.2017,Переход,1098.00
23.04.2017,Тройник,650.00
30.04.2017,Тройник,1050.00
29.01.2017,Штуцер,278.00
05.02.2017,Штуцер,278.00
12.02.2017,Штуцер,278.00
19.02.2017,Штуцер,278.00
26.02.2017,Штуцер,278.00
05.03.2017,Штуцер,278.00
12.03.2017,Штуцер,278.00
19.03.2017,Штуцер,278.00
26.03.2017,Штуцер,278.00
02.04.2017,Штуцер,278.00
09.04.2017,Штуцер,257.00
16.04.2017,Штуцер,257.00
23.04.2017,Штуцер,257.00
30.04.2017,Штуцер,257.00
29.01.2017,Затвор,3625.00
05.02.2017,Затвор,3625.00
12.02.2017,Затвор,2170.50
19.02.2017,Затвор,2170.50
26.02.2017,Затвор,1841.00
05.03.2017,Затвор,1841.00
12.03.2017,Затвор,1841.00
19.03.2017,Затвор,1841.00
26.03.2017,Затвор,2124.41
02.04.2017,Затвор,2124.41
09.04.2017,Затвор,2124.41
29.01.2017,Сильфонный компенсатор,1000.00
16.04.2017,Затвор,2124.41
23.04.2017,Затвор,2350.00
30.04.2017,Затвор,2350.00
05.02.2017,Сильфонный компенсатор,1000.00
12.02.2017,Сильфонный компенсатор,1000.00
19.02.2017,Сильфонный компенсатор,1000.00
26.02.2017,Сильфонный компенсатор,1000.00
05.03.2017,Сильфонный компенсатор,1000.00
12.03.2017,Сильфонный компенсатор,1000.00
19.03.2017,Сильфонный компенсатор,1000.00
26.03.2017,Сильфонный компенсатор,1000.00
02.04.2017,Сильфонный компенсатор,1000.00
09.04.2017,Сильфонный компенсатор,1000.00
16.04.2017,Сильфонный компенсатор,1000.00
29.01.2017,Муфта,540.50
23.04.2017,Сильфонный компенсатор,1000.00
30.04.2017,Сильфонный компенсатор,1000.00
05.02.2017,Муфта,540.50
12.02.2017,Муфта,540.50
19.02.2017,Муфта,540.50
26.02.2017,Муфта,540.50
05.03.2017,Муфта,540.50
12.03.2017,Муфта,540.50
19.03.2017,Муфта,540.50
26.03.2017,Муфта,540.50
02.04.2017,Муфта,540.50
09.04.2017,Муфта,540.50
16.04.2017,Муфта,540.50
29.01.2017,Вентиль,1391.00
23.04.2017,Муфта,540.50
30.04.2017,Муфта,791.00
05.02.2017,Вентиль,1391.00
12.02.2017,Вентиль,1391.00
19.02.2017,Вентиль,1391.00
26.02.2017,Вентиль,2008.25
05.03.2017,Вентиль,2008.25
12.03.2017,Вентиль,2008.25
19.03.2017,Вентиль,2008.25
26.03.2017,Вентиль,2008.25
02.04.2017,Вентиль,1391.00
09.04.2017,Вентиль,1391.00
16.04.2017,Вентиль,1391.00
23.04.2017,Вентиль,1391.00
30.04.2017,Вентиль,2008.25
29.01.2017,Подводка,190.00
05.02.2017,Подводка,190.00
12.02.2017,Подводка,190.00
19.02.2017,Подводка,190.00
26.02.2017,Подводка,190.00
05.03.2017,Подводка,190.00
12.03.2017,Подводка,190.00
19.03.2017,Подводка,190.00
26.03.2017,Подводка,185.00
02.04.2017,Подводка,185.00
09.04.2017,Подводка,185.00
16.04.2017,Подводка,185.00
23.04.2017,Подводка,185.00
30.04.2017,Подводка,185.00
29.01.2017,Заглушка,330.00
05.02.2017,Заглушка,330.00
12.02.2017,Заглушка,330.00
19.02.2017,Заглушка,330.00
26.02.2017,Заглушка,330.00
05.03.2017,Заглушка,330.00
12.03.2017,Заглушка,330.00
19.03.2017,Заглушка,330.00
26.03.2017,Заглушка,330.00
02.04.2017,Заглушка,330.00
09.04.2017,Заглушка,330.00
16.04.2017,Заглушка,330.00
29.01.2017,"Фильтр, грязевик, элеватор",6333.33
23.04.2017,Заглушка,330.00
30.04.2017,Заглушка,340.00
05.02.2017,"Фильтр, грязевик, элеватор",6333.33
12.02.2017,"Фильтр, грязевик, элеватор",6333.33
19.02.2017,"Фильтр, грязевик, элеватор",6333.33
26.02.2017,"Фильтр, грязевик, элеватор",6333.33
05.03.2017,"Фильтр, грязевик, элеватор",6333.33
12.03.2017,"Фильтр, грязевик, элеватор",6333.33
19.03.2017,"Фильтр, грязевик, элеватор",6333.33
26.03.2017,"Фильтр, грязевик, элеватор",6333.33
02.04.2017,"Фильтр, грязевик, элеватор",6333.33
09.04.2017,"Фильтр, грязевик, элеватор",6333.33
16.04.2017,"Фильтр, грязевик, элеватор",6333.33
23.04.2017,"Фильтр, грязевик, элеватор",6333.33
30.04.2017,"Фильтр, грязевик, элеватор",6333.33
29.01.2017,Бетоносмеситель,20100.00
05.02.2017,Бетоносмеситель,20100.00
12.02.2017,Бетоносмеситель,58550.00
19.02.2017,Бетоносмеситель,58550.00
26.02.2017,Бетоносмеситель,58550.00
05.03.2017,Бетоносмеситель,58550.00
12.03.2017,Бетоносмеситель,58550.00
19.03.2017,Бетоносмеситель,58550.00
26.03.2017,Бетоносмеситель,58550.00
02.04.2017,Бетоносмеситель,20100.00
09.04.2017,Бетоносмеситель,20100.00
16.04.2017,Бетоносмеситель,20100.00
23.04.2017,Бетоносмеситель,20100.00
30.04.2017,Бетоносмеситель,20100.00
29.01.2017,Пушка тепловая,17440.00
05.02.2017,Пушка тепловая,17440.00
12.02.2017,Пушка тепловая,17440.00
19.02.2017,Пушка тепловая,17440.00
26.02.2017,Пушка тепловая,17440.00
05.03.2017,Пушка тепловая,13730.00
12.03.2017,Пушка тепловая,13730.00
19.03.2017,Пушка тепловая,13730.00
26.03.2017,Пушка тепловая,13730.00
02.04.2017,Пушка тепловая,13730.00
09.04.2017,Пушка тепловая,13730.00
16.04.2017,Пушка тепловая,13730.00
23.04.2017,Пушка тепловая,13730.00
30.04.2017,Пушка тепловая,13730.00
29.01.2017,Фреза дорожная,277.50
29.01.2017,"Камень, щебень, керамзит",750.00
05.02.2017,Фреза дорожная,120390.75
12.02.2017,Фреза дорожная,120390.75
19.02.2017,Фреза дорожная,120390.75
26.02.2017,Фреза дорожная,120390.75
05.03.2017,Фреза дорожная,278.75
12.03.2017,Фреза дорожная,278.75
19.03.2017,Фреза дорожная,48132.00
26.03.2017,Фреза дорожная,48132.00
02.04.2017,Фреза дорожная,48132.00
09.04.2017,Фреза дорожная,245500.00
16.04.2017,Фреза дорожная,362199.90
23.04.2017,Фреза дорожная,362199.90
05.02.2017,"Камень, щебень, керамзит",721.67
12.02.2017,"Камень, щебень, керамзит",680.00
19.02.2017,"Камень, щебень, керамзит",695.00
26.02.2017,"Камень, щебень, керамзит",680.00
05.03.2017,"Камень, щебень, керамзит",680.00
12.03.2017,"Камень, щебень, керамзит",680.00
19.03.2017,"Камень, щебень, керамзит",721.67
26.03.2017,"Камень, щебень, керамзит",750.00
02.04.2017,"Камень, щебень, керамзит",695.00
09.04.2017,"Камень, щебень, керамзит",670.00
16.04.2017,"Камень, щебень, керамзит",670.00
23.04.2017,"Камень, щебень, керамзит",666.67
30.04.2017,"Камень, щебень, керамзит",666.67
29.01.2017,Песок,282.50
30.04.2017,Фреза дорожная,362199.90
05.02.2017,Песок,228.57
12.02.2017,Песок,250.00
19.02.2017,Песок,284.00
26.02.2017,Песок,300.00
05.03.2017,Песок,299.00
12.03.2017,Песок,300.00
19.03.2017,Песок,300.00
26.03.2017,Песок,300.00
02.04.2017,Песок,295.00
09.04.2017,Песок,295.00
16.04.2017,Песок,277.50
23.04.2017,Песок,296.50
30.04.2017,Песок,295.00
29.01.2017,Отсев,312.50
05.02.2017,Отсев,312.50
12.02.2017,Отсев,325.00
19.02.2017,Отсев,325.00
26.02.2017,Отсев,325.00
05.03.2017,Отсев,345.50
12.03.2017,Отсев,345.50
19.03.2017,Отсев,325.00
26.03.2017,Отсев,325.00
02.04.2017,Отсев,345.50
09.04.2017,Отсев,325.00
16.04.2017,Отсев,325.00
23.04.2017,Отсев,325.00
30.04.2017,Отсев,300.00
29.01.2017,Гранит,2857.14
05.02.2017,Гранит,2817.25
12.02.2017,Гранит,2802.50
19.02.2017,Гранит,2769.50
26.02.2017,Гранит,2736.00
05.03.2017,Гранит,2817.25
12.03.2017,Гранит,2832.00
19.03.2017,Гранит,2892.00
26.03.2017,Гранит,2868.00
02.04.2017,Гранит,2700.00
09.04.2017,Гранит,2868.00
16.04.2017,Гранит,2844.00
23.04.2017,Гранит,3133.33
30.04.2017,Гранит,3133.33
29.01.2017,Гравий,625.00
05.02.2017,Гравий,600.00
12.02.2017,Гравий,600.00
19.02.2017,Гравий,625.00
26.02.2017,Гравий,600.00
05.03.2017,Гравий,600.00
12.03.2017,Гравий,600.00
19.03.2017,Гравий,600.00
26.03.2017,Гравий,600.00
02.04.2017,Гравий,600.00
09.04.2017,Гравий,524.17
16.04.2017,Гравий,524.17
23.04.2017,Гравий,524.17
30.04.2017,Гравий,524.17
29.01.2017,"Двери, лестницы",10980.00
05.02.2017,"Двери, лестницы",11162.50
12.02.2017,"Двери, лестницы",11210.00
19.02.2017,"Двери, лестницы",11210.00
26.02.2017,"Двери, лестницы",11448.33
05.03.2017,"Двери, лестницы",11452.67
12.03.2017,"Двери, лестницы",11457.00
19.03.2017,"Двери, лестницы",11750.00
26.03.2017,"Двери, лестницы",11500.00
02.04.2017,"Двери, лестницы",11750.00
09.04.2017,"Двери, лестницы",12000.00
16.04.2017,"Двери, лестницы",12000.00
23.04.2017,"Двери, лестницы",11750.00
30.04.2017,"Двери, лестницы",12062.50
29.01.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",11250.00
05.02.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",12000.00
12.02.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",12800.00
19.02.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",12800.00
26.02.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",10000.00
05.03.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",10250.00
12.03.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",10500.00
19.03.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",10500.00
26.03.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",10250.00
02.04.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",10500.00
09.04.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",11250.00
16.04.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",12000.00
23.04.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",12000.00
30.04.2017,"Ворота въездные, гаражные, шлагбаумы, калитки",12800.00
29.01.2017,Фасад вентилируемый,415.00
29.01.2017,"Камины, печки, дымоходы",17500.00
05.02.2017,Фасад вентилируемый,407.50
12.02.2017,Фасад вентилируемый,407.50
19.02.2017,Фасад вентилируемый,407.50
26.02.2017,Фасад вентилируемый,407.50
05.03.2017,Фасад вентилируемый,407.50
12.03.2017,Фасад вентилируемый,450.00
19.03.2017,Фасад вентилируемый,432.50
26.03.2017,Фасад вентилируемый,432.50
02.04.2017,Фасад вентилируемый,432.50
09.04.2017,Фасад вентилируемый,432.50
16.04.2017,Фасад вентилируемый,432.50
23.04.2017,Фасад вентилируемый,432.50
05.02.2017,"Камины, печки, дымоходы",17500.00
12.02.2017,"Камины, печки, дымоходы",22270.00
19.02.2017,"Камины, печки, дымоходы",22270.00
26.02.2017,"Камины, печки, дымоходы",22270.00
05.03.2017,"Камины, печки, дымоходы",22270.00
12.03.2017,"Камины, печки, дымоходы",22270.00
19.03.2017,"Камины, печки, дымоходы",23000.00
26.03.2017,"Камины, печки, дымоходы",23000.00
02.04.2017,"Камины, печки, дымоходы",23000.00
09.04.2017,"Камины, печки, дымоходы",23000.00
16.04.2017,"Камины, печки, дымоходы",33500.00
23.04.2017,"Камины, печки, дымоходы",33500.00
30.04.2017,Фасад вентилируемый,432.50
30.04.2017,"Камины, печки, дымоходы",33500.00
29.01.2017,"Бензиновые электростанции, бензогенераторы",22326.67
05.02.2017,"Бензиновые электростанции, бензогенераторы",22326.67
12.02.2017,"Бензиновые электростанции, бензогенераторы",24195.15
19.02.2017,"Бензиновые электростанции, бензогенераторы",24195.15
26.02.2017,"Бензиновые электростанции, бензогенераторы",24195.15
05.03.2017,"Бензиновые электростанции, бензогенераторы",36452.50
12.03.2017,"Бензиновые электростанции, бензогенераторы",28400.00
19.03.2017,"Бензиновые электростанции, бензогенераторы",28400.00
26.03.2017,"Бензиновые электростанции, бензогенераторы",34905.00
02.04.2017,"Бензиновые электростанции, бензогенераторы",34905.00
09.04.2017,"Бензиновые электростанции, бензогенераторы",34905.00
16.04.2017,"Бензиновые электростанции, бензогенераторы",34905.00
23.04.2017,"Бензиновые электростанции, бензогенераторы",31050.00
30.04.2017,"Бензиновые электростанции, бензогенераторы",32500.00
29.01.2017,"Дизельные электростанции, дизельные генераторы",300000.00
05.02.2017,"Дизельные электростанции, дизельные генераторы",300000.00
12.02.2017,"Дизельные электростанции, дизельные генераторы",312250.00
19.02.2017,"Дизельные электростанции, дизельные генераторы",309500.00
26.02.2017,"Дизельные электростанции, дизельные генераторы",306750.00
05.03.2017,"Дизельные электростанции, дизельные генераторы",312250.00
12.03.2017,"Дизельные электростанции, дизельные генераторы",312250.00
19.03.2017,"Дизельные электростанции, дизельные генераторы",350390.92
26.03.2017,"Дизельные электростанции, дизельные генераторы",350390.92
02.04.2017,"Дизельные электростанции, дизельные генераторы",300000.00
09.04.2017,"Дизельные электростанции, дизельные генераторы",300000.00
16.04.2017,"Дизельные электростанции, дизельные генераторы",300000.00
23.04.2017,"Дизельные электростанции, дизельные генераторы",300000.00
30.04.2017,"Дизельные электростанции, дизельные генераторы",269000.00
29.01.2017,Провод медный,59.00
05.02.2017,Провод медный,59.00
12.02.2017,Провод медный,59.00
19.02.2017,Провод медный,59.00
26.02.2017,Провод медный,59.00
05.03.2017,Провод медный,57.95
12.03.2017,Провод медный,30.00
19.03.2017,Провод медный,30.00
26.03.2017,Провод медный,12.00
02.04.2017,Провод медный,12.00
09.04.2017,Провод медный,12.00
16.04.2017,Провод медный,12.00
23.04.2017,Провод медный,12.00
30.04.2017,Провод медный,12.00
29.01.2017,Кабель медный силовой,73.33
05.02.2017,Кабель медный силовой,73.33
12.02.2017,Кабель медный силовой,73.33
19.02.2017,Кабель медный силовой,41.83
26.02.2017,Кабель медный силовой,39.00
05.03.2017,Кабель медный силовой,39.00
12.03.2017,Кабель медный силовой,29.20
19.03.2017,Кабель медный силовой,29.20
26.03.2017,Кабель медный силовой,28.50
02.04.2017,Кабель медный силовой,28.50
09.04.2017,Кабель медный силовой,28.50
16.04.2017,Кабель медный силовой,28.50
23.04.2017,Кабель медный силовой,28.50
30.04.2017,Кабель медный силовой,29.95
29.01.2017,Кабель алюминиевый силовой,180.00
05.02.2017,Кабель алюминиевый силовой,180.00
12.02.2017,Кабель алюминиевый силовой,180.00
19.02.2017,Кабель алюминиевый силовой,96.44
26.02.2017,Кабель алюминиевый силовой,96.44
05.03.2017,Кабель алюминиевый силовой,96.44
12.03.2017,Кабель алюминиевый силовой,12.87
19.03.2017,Кабель алюминиевый силовой,12.87
26.03.2017,Кабель алюминиевый силовой,12.87
02.04.2017,Кабель алюминиевый силовой,12.87
09.04.2017,Кабель алюминиевый силовой,12.87
16.04.2017,Кабель алюминиевый силовой,12.87
23.04.2017,Кабель алюминиевый силовой,12.87
30.04.2017,Кабель алюминиевый силовой,12.87
29.01.2017,Кабель монтажный,511.50
05.02.2017,Кабель монтажный,511.50
12.02.2017,Кабель монтажный,511.50
19.02.2017,Кабель монтажный,511.50
26.02.2017,Кабель монтажный,511.50
05.03.2017,Кабель монтажный,511.50
12.03.2017,Кабель монтажный,23.00
19.03.2017,Кабель монтажный,23.00
26.03.2017,Кабель монтажный,23.00
02.04.2017,Кабель монтажный,23.00
09.04.2017,Кабель монтажный,23.00
16.04.2017,Кабель монтажный,23.00
23.04.2017,Кабель монтажный,23.00
30.04.2017,Кабель монтажный,23.00
29.01.2017,Источник бесперебойного питания  (ИБП / URS),11500.00
05.02.2017,Источник бесперебойного питания  (ИБП / URS),11500.00
12.02.2017,Источник бесперебойного питания  (ИБП / URS),11500.00
19.02.2017,Источник бесперебойного питания  (ИБП / URS),11500.00
26.02.2017,Источник бесперебойного питания  (ИБП / URS),11500.00
05.03.2017,Источник бесперебойного питания  (ИБП / URS),12900.00
12.03.2017,Источник бесперебойного питания  (ИБП / URS),12900.00
19.03.2017,Источник бесперебойного питания  (ИБП / URS),14589.50
26.03.2017,Источник бесперебойного питания  (ИБП / URS),14589.50
02.04.2017,Источник бесперебойного питания  (ИБП / URS),14514.50
09.04.2017,Источник бесперебойного питания  (ИБП / URS),14514.50
16.04.2017,Источник бесперебойного питания  (ИБП / URS),14514.50
23.04.2017,Источник бесперебойного питания  (ИБП / URS),14514.50
30.04.2017,Источник бесперебойного питания  (ИБП / URS),2135.00
29.01.2017,Лампы светодиодные,1251.00
05.02.2017,Лампы светодиодные,1210.50
12.02.2017,Лампы светодиодные,1128.85
19.02.2017,Лампы светодиодные,1080.00
26.02.2017,Лампы светодиодные,1115.00
05.03.2017,Лампы светодиодные,1185.00
12.03.2017,Лампы светодиодные,1200.00
19.03.2017,Лампы светодиодные,1200.00
26.03.2017,Лампы светодиодные,1137.50
02.04.2017,Лампы светодиодные,1137.50
09.04.2017,Лампы светодиодные,1137.50
16.04.2017,Лампы светодиодные,1137.50
23.04.2017,Лампы светодиодные,1170.00
30.04.2017,Лампы светодиодные,1137.50
29.01.2017,Общепромышленного назначения электродвигатели,3084.00
05.02.2017,Общепромышленного назначения электродвигатели,3084.00
12.02.2017,Общепромышленного назначения электродвигатели,3084.00
19.02.2017,Общепромышленного назначения электродвигатели,3084.00
26.02.2017,Общепромышленного назначения электродвигатели,3084.00
05.03.2017,Общепромышленного назначения электродвигатели,3168.00
12.03.2017,Общепромышленного назначения электродвигатели,3168.00
19.03.2017,Общепромышленного назначения электродвигатели,3084.00
26.03.2017,Общепромышленного назначения электродвигатели,3084.00
02.04.2017,Общепромышленного назначения электродвигатели,3577.00
09.04.2017,Общепромышленного назначения электродвигатели,3577.00
16.04.2017,Общепромышленного назначения электродвигатели,3577.00
23.04.2017,Общепромышленного назначения электродвигатели,3577.00
30.04.2017,Общепромышленного назначения электродвигатели,3084.00
29.01.2017,Крановые электродвигатели,13000.20
05.02.2017,Крановые электродвигатели,6000.40
12.02.2017,Крановые электродвигатели,6000.40
19.02.2017,Крановые электродвигатели,6000.40
26.02.2017,Крановые электродвигатели,6000.40
05.03.2017,Крановые электродвигатели,6000.40
12.03.2017,Крановые электродвигатели,6000.40
19.03.2017,Крановые электродвигатели,6000.40
26.03.2017,Крановые электродвигатели,4100.20
02.04.2017,Крановые электродвигатели,4100.20
09.04.2017,Крановые электродвигатели,6000.40
16.04.2017,Крановые электродвигатели,6000.40
23.04.2017,Крановые электродвигатели,6000.40
30.04.2017,Крановые электродвигатели,4100.20
29.01.2017,Трансформаторные подстанции,100000.00
05.02.2017,Трансформаторные подстанции,100000.00
12.02.2017,Трансформаторные подстанции,100000.00
19.02.2017,Трансформаторные подстанции,100000.00
26.02.2017,Трансформаторные подстанции,100000.00
05.03.2017,Трансформаторные подстанции,100000.00
12.03.2017,Трансформаторные подстанции,100000.00
19.03.2017,Трансформаторные подстанции,100000.00
26.03.2017,Трансформаторные подстанции,100000.00
02.04.2017,Трансформаторные подстанции,85000.00
09.04.2017,Трансформаторные подстанции,85000.00
16.04.2017,Трансформаторные подстанции,92500.00
23.04.2017,Трансформаторные подстанции,100000.00
30.04.2017,Трансформаторные подстанции,100000.00
29.01.2017,Стабилизаторы напряжения,4500.00
05.02.2017,Стабилизаторы напряжения,4500.00
12.02.2017,Стабилизаторы напряжения,4500.00
19.02.2017,Стабилизаторы напряжения,4500.00
26.02.2017,Стабилизаторы напряжения,4500.00
05.03.2017,Стабилизаторы напряжения,15972.50
12.03.2017,Стабилизаторы напряжения,15972.50
19.03.2017,Стабилизаторы напряжения,15972.50
26.03.2017,Стабилизаторы напряжения,15972.50
02.04.2017,Стабилизаторы напряжения,15972.50
09.04.2017,Стабилизаторы напряжения,15972.50
16.04.2017,Стабилизаторы напряжения,15972.50
23.04.2017,Стабилизаторы напряжения,15972.50
30.04.2017,Стабилизаторы напряжения,15972.50
29.01.2017,Кабельные лотки,188.37
05.02.2017,Кабельные лотки,188.37
12.02.2017,Кабельные лотки,188.37
19.02.2017,Кабельные лотки,188.37
26.02.2017,Кабельные лотки,188.37
05.03.2017,Кабельные лотки,188.37
12.03.2017,Кабельные лотки,188.37
19.03.2017,Кабельные лотки,188.37
26.03.2017,Кабельные лотки,188.37
02.04.2017,Кабельные лотки,188.37
09.04.2017,Кабельные лотки,188.37
16.04.2017,Кабельные лотки,188.37
23.04.2017,Кабельные лотки,188.37
30.04.2017,Кабельные лотки,188.37
29.01.2017,Труба для кабеля,26.32
05.02.2017,Труба для кабеля,26.32
12.02.2017,Труба для кабеля,26.32
19.02.2017,Труба для кабеля,26.32
26.02.2017,Труба для кабеля,26.32
05.03.2017,Труба для кабеля,26.32
12.03.2017,Труба для кабеля,26.32
19.03.2017,Труба для кабеля,26.32
26.03.2017,Труба для кабеля,26.32
02.04.2017,Труба для кабеля,26.32
09.04.2017,Труба для кабеля,26.32
16.04.2017,Труба для кабеля,26.32
23.04.2017,Труба для кабеля,26.32
30.04.2017,Труба для кабеля,26.32
29.01.2017,Розетки,466.67
05.02.2017,Розетки,466.67
12.02.2017,Розетки,466.67
19.02.2017,Розетки,466.67
26.02.2017,Розетки,466.67
05.03.2017,Розетки,466.67
12.03.2017,Розетки,466.67
19.03.2017,Розетки,425.00
26.03.2017,Розетки,366.67
02.04.2017,Розетки,366.67
09.04.2017,Розетки,366.67
16.04.2017,Розетки,366.67
29.01.2017,Автоматические выключатели,2360.00
23.04.2017,Розетки,366.67
30.04.2017,Розетки,366.67
05.02.2017,Автоматические выключатели,2360.00
12.02.2017,Автоматические выключатели,2360.00
19.02.2017,Автоматические выключатели,2962.00
26.02.2017,Автоматические выключатели,2962.00
05.03.2017,Автоматические выключатели,3644.50
12.03.2017,Автоматические выключатели,3564.00
19.03.2017,Автоматические выключатели,3564.00
26.03.2017,Автоматические выключатели,3564.00
02.04.2017,Автоматические выключатели,3564.00
09.04.2017,Автоматические выключатели,3564.00
16.04.2017,Автоматические выключатели,3564.00
29.01.2017,Предохранители,330.00
23.04.2017,Автоматические выключатели,3564.00
30.04.2017,Автоматические выключатели,3564.00
05.02.2017,Предохранители,330.00
12.02.2017,Предохранители,330.00
19.02.2017,Предохранители,330.00
26.02.2017,Предохранители,330.00
05.03.2017,Предохранители,330.00
12.03.2017,Предохранители,330.00
19.03.2017,Предохранители,330.00
26.03.2017,Предохранители,330.00
02.04.2017,Предохранители,330.00
09.04.2017,Предохранители,330.00
16.04.2017,Предохранители,330.00
23.04.2017,Предохранители,330.00
30.04.2017,Предохранители,330.00
29.01.2017,Кислород,200.00
05.02.2017,Кислород,200.00
12.02.2017,Кислород,200.00
19.02.2017,Кислород,217.50
26.02.2017,Кислород,217.50
05.03.2017,Кислород,217.50
12.03.2017,Кислород,217.50
19.03.2017,Кислород,217.50
26.03.2017,Кислород,217.50
02.04.2017,Кислород,210.00
09.04.2017,Кислород,220.00
29.01.2017,Электроизоляционные материалы и изоляторы,454.98
16.04.2017,Кислород,220.00
23.04.2017,Кислород,220.00
30.04.2017,Кислород,220.00
05.02.2017,Электроизоляционные материалы и изоляторы,454.98
12.02.2017,Электроизоляционные материалы и изоляторы,454.98
19.02.2017,Электроизоляционные материалы и изоляторы,474.98
26.02.2017,Электроизоляционные материалы и изоляторы,474.98
05.03.2017,Электроизоляционные материалы и изоляторы,500.00
12.03.2017,Электроизоляционные материалы и изоляторы,500.00
19.03.2017,Электроизоляционные материалы и изоляторы,470.00
26.03.2017,Электроизоляционные материалы и изоляторы,470.00
02.04.2017,Электроизоляционные материалы и изоляторы,470.00
09.04.2017,Электроизоляционные материалы и изоляторы,470.00
16.04.2017,Электроизоляционные материалы и изоляторы,470.00
23.04.2017,Электроизоляционные материалы и изоляторы,470.00
30.04.2017,Электроизоляционные материалы и изоляторы,470.00
29.01.2017,Пропан,625.00
05.02.2017,Пропан,625.00
12.02.2017,Пропан,625.00
19.02.2017,Пропан,625.00
26.02.2017,Пропан,625.00
05.03.2017,Пропан,625.00
12.03.2017,Пропан,625.00
19.03.2017,Пропан,625.00
26.03.2017,Пропан,625.00
02.04.2017,Пропан,625.00
09.04.2017,Пропан,625.00
16.04.2017,Пропан,625.00
23.04.2017,Пропан,625.00
30.04.2017,Пропан,625.00
29.01.2017,Азот,650.00
